epoch,train_loss,val_loss,train_latent,train_pixel,train_gradient
31,0.7895912661084107,4.233641462666648,0.7144902188863073,0.07566766284539231,0.07377895015469264
32,0.7901797459593841,4.0093698019073125,0.7148467105414186,0.07604804484262354,0.07366467781719707
33,0.7908462236324946,5.355378224736168,0.7167501527638662,0.07460739757377832,0.07290297508284095
34,0.7867729913975511,4.428857679877963,0.7132484261833486,0.07430870546072367,0.07169490620227796
35,0.7847571834212258,4.714003895010267,0.7094108868567717,0.07614139807299666,0.07349106038565792
36,0.7905900121799537,3.6825148165225983,0.7162437602168038,0.07465483541489534,0.07362623188999437
37,0.7917304752128465,4.378149591741108,0.7171295797895818,0.07548739428498916,0.07253239159139671
38,0.7891947960569745,3.9679976105690002,0.7140785659707728,0.07591000237014323,0.07326409301631862
39,0.7893019882696015,4.246937297639393,0.7147114259146509,0.07534267717329342,0.0728356339913305
40,0.7881152136694818,4.964835916246686,0.71435162974965,0.07441619915022914,0.07224081422845345
41,0.7863177960472447,4.787009452070508,0.7121191649209886,0.0752269592319083,0.07179919296010796
42,0.7873608991503716,3.5657684249537334,0.7120073341897556,0.07672274011253778,0.07215882375991593
43,0.7864337176794097,3.6191898527599515,0.7130446261948064,0.07421216812162172,0.07146857467956752
44,0.7857241994213491,3.812608057544345,0.712532269457976,0.0735083242567877,0.07245368008790094
45,0.7881290352060681,4.690290133158366,0.7149033773513067,0.07367835774840344,0.07216935135823276
46,0.7871124923584008,4.314001598528454,0.7143514120862597,0.07345481989129136,0.07114235718645864
47,0.7828620099240825,4.239292525109791,0.7103510598341624,0.07301481847562605,0.07133525224690813
48,0.7839844805144128,3.3368103305498757,0.7124684453010559,0.07167763970348806,0.07113895384550449
49,0.7855027733104569,3.7870967161087763,0.7119231715443588,0.07448246960882984,0.07147291410226553
50,0.7871010906639553,3.2766293372426714,0.7136441070054259,0.07435785420793331,0.07135494535655848
51,0.7856914083517733,4.556141311214084,0.7133722716853732,0.07258648112128001,0.07169532918349086
52,0.7843436380582196,3.8879032333691916,0.7127288416737602,0.07205412542957458,0.07058969102910764
53,0.7853503505743685,3.492545935369673,0.7127815861077536,0.07325247194828644,0.07097345326716702
54,0.7840433651137919,4.594515993481591,0.714062534095276,0.07001241516610164,0.06990713539112005
55,0.7822008753816286,4.248313595851262,0.7099983183046182,0.07269110969666924,0.07106260298973038
56,0.7795142763782115,3.739317475330262,0.7092319648890268,0.07050898160031509,0.06975342064452845
57,0.7861627118573302,4.423560815198081,0.7144912005889983,0.07183690161799036,0.07128559727044333
58,0.7850933646162351,4.783631883916401,0.7131051252640429,0.07257052739926924,0.07062957340496637
59,0.7788092357416948,4.195882678031921,0.7080905659212953,0.0709644888438994,0.07014509580940717
60,0.7819548868352458,4.381495296955109,0.7102937375505766,0.07212576808940087,0.07057703364019592
61,0.7800111435353756,4.296872190066746,0.7092748459960733,0.07102866782917686,0.07005410284424822
62,0.7818780550289721,3.476079603036245,0.7129683106073311,0.06877347517625562,0.06922769967267024
63,0.7827006319449061,4.3613100704692656,0.7119776454000246,0.0710847257093216,0.06987892370116675
64,0.7797886619255656,4.139690972509838,0.7090671149392923,0.07099274696139175,0.07008874313794963
65,0.7861515155860356,4.687297074567704,0.7142723140617212,0.07245017139108054,0.07054694264107161
66,0.7818527494867643,4.948173764206114,0.7107686778264386,0.07178473281895831,0.06944919468480207
67,0.7839379140308925,3.5232088679359075,0.7137805663404011,0.0702846574741194,0.06986029469962454
68,0.7835668117872306,4.281607840742383,0.71260338028272,0.07145898703796168,0.06980713871529415
69,0.7823615608115991,4.117687006791432,0.7131061000483376,0.06924582966825082,0.06927793547289357
70,0.7809381453054292,4.09290477065813,0.7119293768136274,0.06924544249860835,0.06845653677980106
71,0.779570317694119,4.100619228113265,0.7098229422810531,0.06980323996616616,0.0696170269123589
72,0.7738548134054456,4.683691090061551,0.7047737865220933,0.0688966348090963,0.069511284735719
73,0.7765697691412199,4.53183917204539,0.7073548288927192,0.06951758840919606,0.06850876050469067
74,0.7785157939153058,5.1512121586572555,0.7089486570940131,0.06945412287244662,0.06983083965522903
75,0.7798010713997341,3.446365645953587,0.7115381697104091,0.06816302335244559,0.06849595003517434
76,0.7807279956482706,4.530865978626978,0.7102704693873724,0.0708407145270723,0.06956342469146919
77,0.7836165956798054,4.568092380251203,0.7140823143223921,0.06956876615350623,0.06945381584089427
78,0.780208934985456,4.421153403463817,0.7097703087187949,0.07099890355242505,0.06913130898915586
79,0.7801258367087159,3.7300350041616532,0.7105184458196163,0.06980343537205565,0.06914995294729513
80,0.7814119429815383,4.1134756207466125,0.7108994128093833,0.07104667210175346,0.06926620751619339
81,0.7827348412857169,5.163525578521547,0.7132295515565645,0.06990770347571622,0.06856633233283424
82,0.7791997394746258,4.443388078893934,0.7111146380858762,0.06804761458520911,0.06817256912611247
83,0.7784297084879308,4.389980097611745,0.7106051079574085,0.06765852010964106,0.06821212273955878
84,0.7817434088460037,4.116318203154064,0.713457814639523,0.06795588113544952,0.06905491752106518
85,0.7791691731129374,5.112085614885602,0.7107570912866366,0.06826784951789748,0.06874861640833496
86,0.777127359239828,4.2138806354431875,0.7086184422175089,0.06862592177155118,0.06823590598512619
87,0.7777202205643767,4.10478260119756,0.708998902035611,0.06881219132005104,0.06850927978354905
88,0.7762280042682376,4.772856263887315,0.7091864555009774,0.06662808339266728,0.06800630247952151
89,0.7791914535420281,4.770501055887768,0.7108483919430346,0.06820421093254395,0.06866704598845293
90,0.7788066755802858,4.652022523539407,0.7110381445714405,0.06763515938516884,0.06807973326760389
91,0.7756529895677453,4.44962279569535,0.7088099441358021,0.06671264945041566,0.0671472956892103
92,0.7792774937337353,3.5780965288480124,0.7095065173648653,0.07043730546554018,0.06821620024164163
93,0.7790887957172734,4.490327102797372,0.71027600978102,0.06882724888800155,0.06877903589823593
94,0.7783636094204017,2.863843206848417,0.7109769524208137,0.06696910458239949,0.06836094579193741
95,0.776807364785955,4.541078732127235,0.7097238635733014,0.06680704070077766,0.06772857982044418
96,0.7765399217605591,4.946606477101644,0.7090649769774505,0.06732361806955721,0.06782804116318446
97,0.7796666749886104,4.623415410518646,0.7131183557212353,0.06617199403366872,0.06742641178979761
98,0.7775042539551145,4.618809958299001,0.7092819597039904,0.06848887032053123,0.0676002802183142
99,0.7723924294114113,3.7446013944489613,0.7061262822576931,0.06606720585287326,0.0667303431823495
100,0.7785054010649523,3.948610619420097,0.7105844233717237,0.06786514767667368,0.06805124291817524
101,0.7766913024797326,4.44205732856478,0.7091103281293597,0.0673846337678177,0.06803910269601536
102,0.7747252090346246,3.855415473381678,0.7079954028484368,0.06642200549997922,0.06744800261332698
103,0.7793889893662362,3.9250882126036144,0.7122955141322953,0.06687193161009677,0.06761041200453681
104,0.7797120770528203,3.9920478420598164,0.7126899620606786,0.06684256621658624,0.06744106723705218
105,0.7756407081726051,4.802592399574461,0.7085683276610715,0.06696197538570102,0.06732998524482052
106,0.7738658659869716,4.727929197606587,0.7080189596329417,0.0656540139267842,0.06629699440894737
107,0.7769552990794182,5.064811070760091,0.7122461850799265,0.06373403307294384,0.06698429898824543
108,0.7723510082633722,4.946058900583358,0.7070101215725854,0.06472513499847125,0.0667776317069573
109,0.7738455567686331,5.656628273782276,0.7081279288090411,0.0652557696448639,0.06679530099167355
110,0.7790564649871418,5.991182599748884,0.7112939423393636,0.06776792710159152,0.06774991633747482
111,0.7744595832413151,4.221682020596096,0.7076357462931246,0.06702868425331655,0.06634585588749144
112,0.771818287138428,4.34570358480726,0.7066030220261642,0.0647700033704972,0.06625420762048591
113,0.7730937946055617,5.19943072114672,0.7089972895170961,0.0635338029935069,0.06540948091285481
114,0.7725731907855897,3.8858845844155265,0.7068353339674927,0.06547329912427813,0.06635516014925781
115,0.7779507294652008,4.11063367270288,0.712140637316874,0.06510147338156544,0.0674635317852898
116,0.7720941688333239,3.3404179768902913,0.706850512041932,0.06469942133740655,0.06651353926974393
117,0.7750488031832945,3.952559309346335,0.7106682069244838,0.06370391181692303,0.06595952665832426
118,0.7731462513052282,3.802143062864031,0.7083317782907259,0.06426908502665658,0.06608705469850629
119,0.7724128461309842,4.893946676027207,0.7081523761153221,0.063615957690802,0.06576432866443481
120,0.7735797528709684,3.299897530249187,0.7072159553922358,0.0662874427701657,0.06654195217526562
121,0.7738471524346442,4.049774345897493,0.7085049941781021,0.06497387419499102,0.06620147861983805
122,0.7769859732971305,3.688516523156847,0.7134039426843325,0.06284063942508683,0.06531194393478688
123,0.7735314016186056,4.425068328777949,0.7082478026194232,0.06478478680253916,0.0664474967800613
124,0.7752247670931476,5.1529946611041115,0.7101550199801013,0.06447082425888982,0.06646723281924746
125,0.7783508584612892,4.355176184858594,0.7145942992397717,0.06258108448015437,0.0664993384187775
126,0.7743522679167134,4.031827018374488,0.709684893488884,0.06410745945980861,0.06597384488919661
127,0.7746118010864371,4.317245103064037,0.7100658100985345,0.06418105980957903,0.06539749178946727
128,0.7694277930117789,4.528617399079459,0.7053055846620173,0.06309171308142443,0.06652668739912942
129,0.7729618364856357,4.245053898720514,0.7080257882674535,0.06462332160611238,0.06566574303655043
130,0.7726795646761145,3.1423930625120797,0.7089344300329685,0.06296833875655596,0.06555765759687693
131,0.7753982870351701,4.478251863093603,0.7105600621019091,0.06392826944301348,0.06696146625160639
132,0.7710215199206557,5.37308794260025,0.7075661702879837,0.0625315003839898,0.06561099396952029
133,0.7722439247937429,4.9474290027504875,0.7082311654729503,0.06313823670193199,0.0660533107307163
134,0.7720146949092547,3.7859870550178347,0.7082883635801929,0.06294270638664741,0.06555479457269289
135,0.7704763006241548,3.7911924592086246,0.706188756440367,0.06371525905117215,0.06562287588825538
136,0.770609180132548,3.8230314879190352,0.7069678022747948,0.06283162707751173,0.06553080129171056
137,0.767720101667302,4.188375492890676,0.703245819147144,0.06408856652255747,0.0653742909974729
138,0.7708863701139178,4.5283086612111045,0.7075653663348584,0.062430800642773863,0.06539815122128598
139,0.7694186013014543,5.159648753347851,0.7057429527242979,0.06309521641205287,0.06502999038258124
140,0.7723610278751168,4.732852121194203,0.708957453923566,0.06257266891632407,0.06534234887831622
141,0.7718318113613696,4.558667194275629,0.7082583882978984,0.06274064472277782,0.06551657661995185
142,0.771436557883308,4.090063841569991,0.7076797912872973,0.0632851771411619,0.0648571323115556
143,0.7719102139983859,4.285914724781399,0.7084056114157041,0.0628210089635104,0.06509965411498256
144,0.7682880482503346,4.596375661236899,0.7057870033951033,0.0616740609097871,0.06443067206557662
145,0.7743483123679956,4.417152680101848,0.7114027323467391,0.062272495878416864,0.06451611001864963
146,0.7717382391648633,4.791944750717708,0.7087044634279751,0.06245821760413015,0.06437673880386033
147,0.7700321720469565,5.005534938403538,0.7070957943797112,0.06197691525310455,0.06517511873971671
148,0.7698870702158838,3.677382148447491,0.707904361011017,0.0608618617933687,0.06459801104695846
149,0.7709170877933502,3.3585438983780995,0.708832284701722,0.06119945128670051,0.0641506186608846
150,0.7637594964887414,3.713135242462158,0.6999870934301898,0.06331088491493747,0.06484928015907783
151,0.7705929506392706,4.628399820554824,0.7065882728922934,0.06386033002109755,0.06434149462507949
152,0.7691638194734142,4.760140799340748,0.7058869224219095,0.06216042097990534,0.06588200015747654
153,0.7666947084168593,4.098274582908267,0.7032231624637332,0.06299410551963817,0.06458557225275963
154,0.7677698073287805,4.429386110532851,0.7052351678056377,0.06145204281035278,0.0650607004451255
155,0.7691404853193533,5.222851889474051,0.706965177896477,0.06140129654003041,0.06398133062092322
156,0.7670150821407636,4.869305182070959,0.7064764719633829,0.059415462266077246,0.06315928503560524
157,0.7722615659946487,4.171052914290201,0.708573403103011,0.06300399217954171,0.06528456309544188
158,0.7675133413147359,4.453057655266353,0.7056740252744584,0.060735435685187224,0.06441503459410299
159,0.7727262643831116,3.6706000495524633,0.7099574472577799,0.061861983234328885,0.06488476594954375
160,0.7673324211722329,3.840840524151212,0.7053675112270174,0.060806315880091416,0.064668297917316
161,0.763110186017695,3.8509323682103838,0.7016330274442831,0.06050926245682474,0.06373557797078752
162,0.7658464763136137,4.085693722679501,0.7045471137833028,0.06007616337765718,0.06415349217907836
163,0.7646333326896032,4.864929724307287,0.7017561395963033,0.06235778937116265,0.06408913403062061
164,0.7656059784903413,3.8616378023510887,0.7033254238111633,0.061575880429397024,0.06392479252757594
165,0.7657640897447154,3.6718494182541255,0.7045746905108293,0.06019054737962073,0.06352004681026474
166,0.7681164899397463,4.5249436895052595,0.707190336748248,0.05975088226564583,0.06366845009671081
167,0.7680976002344063,4.686511526505153,0.7068530299833843,0.059934624711916386,0.06430110493342259
168,0.7671718412921542,4.279714260782514,0.7039351101432528,0.06288295763079077,0.06406220235484875
169,0.7656592645105862,3.2709094981352487,0.7043981018165747,0.06027348705157194,0.06356573497344341
170,0.7650002849598726,3.822734500680651,0.7037689788710504,0.06001074736316999,0.06407928186845743
171,0.7664501434635549,4.610636194547017,0.7036981002560684,0.06217323765823884,0.06410258956297878
172,0.7658559935433524,4.376032264459701,0.7036326937377453,0.06170975595956579,0.06342156852285068
173,0.7663266417526063,5.134049197038014,0.7066280144665923,0.05836615350563079,0.0628077325666146
174,0.7646975742564315,5.107504404726482,0.7032223531887645,0.06083884869613463,0.06296008734387301
175,0.7662412859499454,4.513451908315931,0.7058554701507092,0.05938375371486126,0.06272395274468831
176,0.7653400394178572,3.7570750287600925,0.7036731409884635,0.06095112321366157,0.06333703654707365
177,0.7689718284777233,4.608213282766796,0.7080276406237057,0.059790500589380305,0.06363613052581925
178,0.7683996398534093,4.722819552535102,0.7085430247797853,0.058508034174640976,0.06300330022904313
179,0.7671962470880577,4.696316017991021,0.7059587809656348,0.06010968112553071,0.06386896685164954
180,0.7679039497105848,3.865170040300914,0.7076584271022252,0.058959001215130445,0.0632474078863327
181,0.7643743760529018,3.819174749510629,0.7025201961043335,0.06111917623673521,0.06356918374409101
182,0.7656185646497068,4.285786035515013,0.7035103679767677,0.06158762705135381,0.06332285626281407
183,0.7633012699938956,4.06504361970084,0.7019953727722168,0.06043595188142111,0.06333576484272878
184,0.7664241325997171,3.8608269535359883,0.7057575035308089,0.05938734921870664,0.06365161158499263
185,0.766605863436347,4.202468948704856,0.7060768341734296,0.05924541489886386,0.06352413039366227
186,0.7593713388556526,3.707314193248749,0.6988165334221863,0.05963838935020335,0.06269310691970445
187,0.7687519582964125,4.246573913665045,0.709428438828105,0.057826897983128824,0.0628156333308046
188,0.7669816829618954,4.003180966490791,0.706740640103817,0.05896457507541137,0.06321946175081566
189,0.7646700221867788,3.883961464677538,0.7042318309346834,0.05925636159788285,0.06319579515894432
190,0.7611053004151299,4.777058181308565,0.7016007650111403,0.05811879145801954,0.06273793592117727
191,0.7664374239033177,4.068408829825265,0.7069548118327346,0.058293427335142735,0.06225738683271976
192,0.7646900055309137,4.0061846403848556,0.7038025236910298,0.06004742001061372,0.06284763115192098
193,0.7625803723931313,3.1348944987569536,0.7019918229253519,0.05935934484226718,0.06345669262199885
194,0.7627578640267962,3.667146702607473,0.7018922194838524,0.05969790013096783,0.06359037815681881
195,0.7628265035649141,5.292807973566509,0.7041514420083591,0.05714249700152626,0.06225105102861389
196,0.766308687272526,4.447554488976796,0.7044586995173068,0.06109424636677085,0.06361338574372764
197,0.764168071072726,4.23539179847354,0.7038829787856057,0.05925121836342095,0.06269745377358049
198,0.7636145965329239,4.004358782654717,0.703186883812859,0.059284907505137936,0.0630942599603995
199,0.7633745842391536,4.8425075355030245,0.7047338019169512,0.057387392779457425,0.06156535170573209
200,0.7644122611908686,3.859670576595125,0.7040358143193381,0.05926560964213595,0.06296839935904634
201,0.7674520783835933,4.02907623563494,0.7071194398616042,0.058982916187406295,0.0634819901869854
202,0.7677760141946021,4.611703838620867,0.707886413271938,0.05851334331202365,0.06310087523334437
203,0.7646301821583793,4.652621970290229,0.7064036040433815,0.05664023089533051,0.06192804737171779
204,0.7631172587474188,4.406427610488165,0.7022707036563328,0.05992263737910738,0.0630023538445433
205,0.7631913262108961,5.421341952823457,0.7050923096636931,0.05658337940639328,0.06163550628393534
206,0.7641732731745356,3.861969720749628,0.7050716555899098,0.05745527512460415,0.06294308377185925
207,0.764222001213403,4.132568410464695,0.7062828132794017,0.0559518108271905,0.06257639853062019
208,0.7663192262961751,3.637612305936359,0.706004723906517,0.05868248418638749,0.06412254923045457
209,0.7656873283641679,5.334505611941928,0.7069406855319228,0.057368055113502556,0.06196334891553436
210,0.7647500197802272,3.646009453705379,0.7047551519104412,0.058841844172483046,0.0626852564746514
211,0.7645051887347585,4.38075103646233,0.7059414929577282,0.05708600649432767,0.06201163540217316
212,0.7671314818518502,5.0480687987236745,0.7066570424607822,0.059601714047381564,0.06251080199477396
213,0.7653181160844508,3.8793617359229495,0.7057212303791728,0.058084811034080176,0.06312505917490593
214,0.764878813354742,4.103794285229275,0.7059231859942278,0.05767539344240157,0.061942841026133726
215,0.7643634453415871,4.893091068381355,0.7059265488669986,0.056743794636401744,0.06238746296037875
216,0.7663743618343558,5.287360988912129,0.7068635473648707,0.058406057340713836,0.062088576738633924
217,0.7620719699632554,3.883103024391901,0.7039575252149787,0.056634986434974485,0.06156651157930139
218,0.7622587200076807,4.460662214528947,0.7040024403305281,0.05672508188789444,0.06182908061115692
219,0.7631145532996881,3.418061585653396,0.7039875515869686,0.05781627296736198,0.062185365573636124
220,0.7627678192442372,4.764866706870851,0.7026117958483242,0.059027352314885886,0.06278958495905888
221,0.7637235839806852,4.65143590030216,0.7030401746077197,0.05962527308812631,0.06315239423531152
222,0.761323270166204,4.453751478876386,0.7026672815637929,0.05708162359050697,0.06232950125177879
223,0.7621729327809244,4.941574374834697,0.7027967799277532,0.05851104585010381,0.06139473230688877
224,0.7608289056945414,4.014515324717476,0.7020486437139057,0.05737349230773924,0.062062724837146345
225,0.763274849348125,4.257651646931966,0.7041219625444639,0.05809623334512469,0.06161840379215954
226,0.7597189572240625,4.013387504078093,0.7021516002714634,0.05573758693312162,0.06183681359315025
227,0.7632648565229916,3.9725096850168136,0.7051138906251817,0.05633168449137537,0.06239594991451928
228,0.7608335229257742,5.114543261982146,0.7016425106142249,0.058069207317506276,0.061808562183397864
229,0.7664458751678467,4.989134447915213,0.7089196024906068,0.056002271649915544,0.06108227325049007
230,0.7623618789726779,5.065453316484179,0.7041942670586563,0.05652278715500697,0.06200553059932731
231,0.7599667851768789,4.567309257530031,0.7028081507555076,0.05559502907895616,0.06080704628645132
232,0.7606731736589045,3.637195953301021,0.702010048642045,0.05759804873239426,0.06114830293448731
233,0.7591708866613252,5.396396228245327,0.7021221541577861,0.05570122004497707,0.0601929266870554
234,0.7615416094305969,4.688745467435746,0.7020715595710845,0.0584476262974065,0.06185571228464445
235,0.7608627865002269,4.552730617069063,0.7010926457033271,0.05911536230927422,0.061297959343175445
236,0.7603852667269253,4.29226765746162,0.7030470066127323,0.055545559233342784,0.06152122134586707
237,0.761864458698602,4.370469357286181,0.7038742901668662,0.05662181420207378,0.06118299006595321
238,0.7606989051259699,4.914631636369796,0.7032677598652386,0.05570743717474952,0.06145312816148535
239,0.7664705264781203,3.7931503029096696,0.7083701546348277,0.05633163304134671,0.06222742133485597
240,0.7591055360223565,3.8094091287681033,0.7004415054051649,0.057514631538651884,0.061345961693275185
241,0.7635521434602284,4.816521479969933,0.7046138979494572,0.0575065534850139,0.06227885832500067
242,0.7607387614746889,4.329067204679761,0.703230069506736,0.05603833657334603,0.060939528131192286
243,0.7616032198781059,4.6620168799445745,0.7040120011993817,0.05623070357389571,0.060765751310446786
244,0.7625667089152903,3.806946176858175,0.7044451612801779,0.05624414718754235,0.062502146571032
245,0.758274474314281,4.206898036457243,0.6999722557763258,0.05668861668978241,0.062067290723678614
246,0.763646736741066,4.417569310892196,0.7058759769868284,0.05599767797615468,0.06190794807792242
247,0.7642685728413718,4.428631870519547,0.7060742206161931,0.0563979770799744,0.06238589849921742
248,0.7614624957953181,4.735975407418751,0.7049499019270852,0.05441920854528213,0.061397165686468635
249,0.7600577175617218,3.333865557398115,0.7025616007546583,0.05592866437620528,0.06115350143850914
250,0.7605337032249996,4.525425102029528,0.7017736617653143,0.057531735965139455,0.06162607728037983
251,0.7627413146907375,3.480994091147468,0.7046926585691315,0.0561772428475143,0.062415276803741496
252,0.7588598836390745,4.00684190364111,0.6993889221478076,0.058609837433323264,0.06148024923944225
253,0.7616931792526018,5.35811801467623,0.7046084011949244,0.05542904794371376,0.0609481550775291
254,0.7608291888166041,4.406025966008504,0.7043466511226836,0.054750709428585,0.06052346190526372
255,0.756611901379767,4.9446768533615835,0.6976569009323915,0.05781744396690989,0.0616092965494664
256,0.7641779560418356,4.265670557816823,0.7056720524671531,0.057094449920225,0.061799295501606094
257,0.7611857947139513,5.183208258379073,0.703062195508253,0.056650915196985896,0.06155986292842066
258,0.7583033414114089,5.207425131684258,0.7008000968822411,0.05570077879487404,0.061708996432744675
259,0.7589889126164573,4.706622027215504,0.701370706338258,0.05610353586685267,0.06115243434795134
260,0.7598307106111731,5.431445030939011,0.701587664406924,0.05666753974565793,0.06191922720366468
261,0.7569984057474703,4.230074045203981,0.699140054838998,0.05652873786277182,0.06096078772541313
262,0.7600599809416703,3.5423728624979653,0.7028781227057889,0.055613008981925394,0.06084250131001075
263,0.7607214511150405,4.1751776195707775,0.7026375154299396,0.05645065141531328,0.061894931492307
264,0.7623335233046895,4.081730814207168,0.7052891116057124,0.05519604169863409,0.06135727144733426
265,0.7563577205652282,4.2380463395799906,0.6980882189458325,0.05695415899113175,0.061338644286262844
266,0.7580099141313916,4.102101882298787,0.7011831732732909,0.05498533871667903,0.06112334402167194
267,0.7578138198171344,3.4734107043061937,0.6986887086005438,0.058081972324067636,0.06155910273082554
268,0.7593467083005678,3.173204244602294,0.703298404635418,0.054042175251414026,0.0607292739164439
269,0.7581071649633703,4.314073312850225,0.7013718959476266,0.05507272974743197,0.060614526382691804
270,0.7638196404136363,4.184749302409944,0.7058457255008674,0.05612265459993588,0.062293526666638045
271,0.7583139403944924,4.627854645252228,0.7006135680491016,0.0560981773860043,0.061438818844700496
272,0.7600762079514208,3.039217804159437,0.7014316378959587,0.05714159793708296,0.062151510772916176
273,0.7610476197940963,4.188775868642898,0.7042111477681569,0.05468344123524037,0.06186021650986125
274,0.7567743997843492,3.7927329057738897,0.6978071314238367,0.05791692469557304,0.06141806866175362
275,0.7635668266032424,3.9410740733146667,0.7059588985783714,0.05576171324078348,0.06191576716844879
276,0.7645162045955658,4.174107948939006,0.7058093249797821,0.05725269975872444,0.06209996236222131
277,0.7599820327900705,3.8207711407116483,0.7015470491633529,0.057028894584315516,0.06171585681537787
278,0.7635741861803191,4.243416320709955,0.7048347179023993,0.05729218372254677,0.062116472236257755
279,0.7581315904500938,4.269911476543972,0.6998653942275614,0.05696451685590936,0.061303447732435803
280,0.7573370821774006,3.8396888034684316,0.6989220721381051,0.05686530596133144,0.06203098326832766
281,0.7632302852968375,4.558929659071422,0.7071272551658607,0.05390425571905715,0.06123350958140301
282,0.7574525067494029,3.9309433585121516,0.6999785458402974,0.05602148071020132,0.06086308417642223
283,0.758685671147846,4.195006509621938,0.699730513528699,0.0576275791806568,0.06205283852648877
284,0.7590435154381252,4.824121926512037,0.7016638614946887,0.05579679397799607,0.06107299268201348
285,0.7589941514389855,4.028798038051242,0.701974035196361,0.055298962691310974,0.06103614258712956
286,0.759972158819437,3.5204926232496896,0.7029703811165833,0.05533095446991779,0.06090036446472541
287,0.7594214126112915,3.882326984689349,0.703135814872526,0.05437216200932328,0.06075027939264795
288,0.7581486210581803,4.465162637687865,0.7013554553545657,0.05506781244184822,0.060818987200036645
289,0.7581338919699192,4.441769978829792,0.7006306195897716,0.056013385920474924,0.06097967325643237
290,0.7632543474790596,4.3343207609085805,0.7054829052871182,0.056312530157378034,0.06117557125565197
291,0.7624863341805481,3.3415893145969937,0.7036399835986751,0.057492590930667664,0.062005117358196346
292,0.7612511788805326,4.686728520052774,0.7019494796792666,0.058045743127530885,0.06223225840256505
293,0.760660645330236,3.808483441670736,0.7029939130658195,0.05602026559479002,0.061508480952830895
294,0.759477645690952,3.8789899349212646,0.7016543621818224,0.05615958754926743,0.061705245303788354
295,0.7584886222722984,3.966192217100234,0.7015467410286268,0.05510940254732434,0.0612176597905567
296,0.7599332483396644,4.187435283547356,0.7017654533542338,0.05683406426881751,0.061279832485264966
297,0.7636632048303172,4.670727533953531,0.7067619530217988,0.05516664001957646,0.06094868383037725
298,0.759738627821207,3.793518229609444,0.7034715421143032,0.05430301152712976,0.06084992722164662
299,0.756570099719933,5.262119750181834,0.6998013424731436,0.055131181714213676,0.060589764261662606
300,0.7599389652411143,4.432287114007132,0.7027892012681279,0.05538047531930109,0.0612781007186554
